       227        227    7836648
       227        227    8400100
       227        227    9035886
       227        227    9540883
       227        227    9867106
       228        228    2204378
       228        228    4340369
       228        228    5956364
       228        228    6234787
       228        228    6619487
       228        228    7904595
       228        228    8036062
       228        228    8852407
       229        229    2269245
       229        229    2302844
       229        229    4385284
       229        229    4533208
       229        229    5944195
       229        229    6949390
       229        229    7142204
       229        229    7217524
       229        229    7559231
       229        229    8591113
       229        229    9550749
       229        229    9673235
       230        230    1330674
       230        230    3305953
       230        230    3849023
       230        230    4241366
       230        230    4810285
       230        230    5156051
       230        230    7151693
       230        230    8266483
       230        230    9346024
       231        231     243281
       231        231     706958
       231        231    2302844
       231        231    3516180
       231        231    4385284
       231        231    6249996
       231        231    7142204
       231        231    7216299
       231        231    9489898
       231        231    9550749
       232        232     126394
       232        232     510423
       232        232     549222
       232        232    2650539
       232        232    3454914
       232        232    4496210
       232        232    8529488
       232        232    8739940
       232        232    9540883
       233        233     519007
       233        233    1330674
       233        233    1464863
       233        233    2010964
       233        233    3305953
       233        233    4241366
       233        233    4338993
       233        233    5395799
       233        233    5702560
       233        233    7151693
       233        233    7542927
       233        233    9235150
       233        233    9875159
       233        233    9962313
       234        234     762581
       234        234     879619
       234        234    1551765
       234        234    3909590
       234        234    4221562
       234        234    4700013
       234        234    5006531
       234        234    8269407
       234        234    8611689
       234        234    9144640
       235        235     262378
       235        235     642843
       235        235    1607835
       235        235    1881166
       235        235    2173800
       235        235    3683732
       235        235    4533208
       235        235    5273972
       235        235    5675134
       235        235    6576157
       235        235    8015555
       235        235    8591113
       235        235    8766093
       235        235    9227021
       235        235    9250604
       235        235    9673235
       235        235    9697885
       236        236    1137183
       236        236    1236221
       236        236    2378426
       236        236    2495465
       236        236    3119860
       236        236    4547033
       236        236    6213056
       236        236    7510992
       236        236    8459986
       236        236    8653067
       237        237    1199701
       237        237    3154507
       237        237    3598614
       237        237    4526802
       237        237    4601672
       237        237    6619487
       237        237    6803838
       237        237    7854112
       237        237    7904595
       237        237    9184768
       237        237    9709506
       238        238     875724
       238        238    1624599
       238        238    2088931
       238        238    5319670
       238        238    5680669
       238        238    8310261
       238        238    9235150
       238        238    9903158
       239        239     959048
       239        239    1072937
       239        239    2265941
       239        239    4470855
       239        239    5656560
       239        239    6360953
       239        239    8527380
       240        240     519007
       240        240    2358636
       240        240    3113676
       240        240    3512776
       240        240    4044047
       240        240    7466511
       240        240    7696213
       240        240    7787911
       240        240    8162076
       240        240    8358595
       240        240    8738143
       240        240    9332076
       240        240    9798635
       241        241    1219314
       241        241    1551765
       241        241    2159571
       241        241    2267184
       241        241    4378391
       241        241    4700013
       241        241    6375308
       241        241    7845220
       241        241    8003859
       241        241    8269407
       241        241    8607269
       241        241    9903158
       241        241    9919866
       242        242      20254
       242        242     519007
       242        242     879619
       242        242    2339559
       242        242    3154507
       242        242    3978657
       242        242    5006531
       242        242    5148489
       242        242    6608545
       242        242    9386362
       243        243     131254
       243        243    1918632
       243        243    2225983
       243        243    2390611
       243        243    2514372
       243        243    6376742
       243        243    7056676
       244        244     237334
       244        244     375772
       244        244    3054240
       244        244    3635162
       244        244    4536650
       244        244    5302972
       244        244    5363361
       244        244    7781294
       244        244    8006303
       244        244    8094554
       244        244    9189489
       244        244    9750362
       245        245     414613
       245        245     611627
       245        245    1551765
       245        245    3243187
       245        245    3617088
       245        245    3683228
       245        245    4700013
       245        245    8262635
       245        245    8269407
       245        245    9786994
       246        246    2557731
       246        246    3043002
       246        246    3265249
       246        246    4425430
       246        246    5618684
       246        246    6383984
       246        246    6767666
       246        246    7224971
       246        246    8500608
       246        246    9835561
       247        247    1107723
       247        247    1345545
       247        247    2712802
       247        247    4440196
       247        247    6688067
       247        247    6767666
       247        247    8094554
       247        247    9189489
       247        247    9747887
       247        247    9750362
       248        248    1330674
       248        248    1523986
       248        248    1742449
       248        248    2505504
       248        248    3305953
       248        248    4241366
       248        248    5610976
       248        248    6944526
       248        248    7151693
       249        249      98060
       249        249    1934812
       249        249    3112270
       249        249    3658928
       249        249    5235058
       249        249    7425929
       249        249    7647557
       249        249    8430533
       250        250     375772
       250        250    3520728
       250        250    3635162
       250        250    4831795
       250        250    6467661
       250        250    8094554
       250        250    9189489
       250        250    9750362
       250        250    9817298
       250        250    9885003
       251        251      20716
       251        251     317056
       251        251     413819
       251        251    1607835
       251        251    1726848
       251        251    2683625
       251        251    3072241
       251        251    3535303
       251        251    5082395
       251        251    5300070
       251        251    5934131
       251        251    7431693
       251        251    9176521
       251        251    9250604
       252        252    1236221
       252        252    2495465
       252        252    2911504
       252        252    4530489
       252        252    4576622
       252        252    7402672
       253        253     692000
       253        253    1365030
       253        253    1401355
       253        253    2078816
       253        253    3036481
       253        253    3038381
       253        253    3376788
       253        253    3801387
       253        253    4114200
       253        253    6080932
       253        253    8247566
       254        254     875724
       254        254     969347
       254        254    1624599
       254        254    2519664
       254        254    3159236
       254        254    3327656
       254        254    5680669
       254        254    5940630
       254        254    5962281
       254        254    6535859
       254        254    7860355
       254        254    8541748
       254        254    8677445
       254        254    9056360
       255        255    2358636
       255        255    3113676
       255        255    8358595
       256        256     923877
       256        256    2010964
       256        256    4343154
       256        256    5395799
       256        256    5637348
       256        256    7542927
       256        256    9482301
       256        256    9875159
       257        257    3736288
       257        257    6329646
       257        257    7831428
       257        257    8169346
       257        257    8310261
       257        257    9235150
       258        258     213553
       258        258     720154
       258        258     875724
       258        258     917940
       258        258    1153231
       258        258    1624599
       258        258    2530894
       258        258    4450791
       258        258    5680669
       258        258    6306362
       258        258    6397039
       258        258    7512263
       258        258    8189158
       258        258    8283551
       258        258    8625526
       258        258    9379021
       259        259    1820385
       259        259    2149268
       259        259    2870905
       259        259    3147266
       259        259    4682058
       259        259    5045711
       259        259    7318233
       259        259    7512825
       259        259    7994224
       259        259    8132688
       259        259    8773669
       259        259    8904624
       260        260    1076695
       260        260    1607835
       260        260    2911504
       260        260    3155711
       260        260    4530489
       260        260    5406955
       260        260    6107824
       260        260    8015555
       260        260    8843242
       260        260    9250604
       260        260    9659167
       261        261     923877
       261        261    4343154
       261        261    4831795
       261        261    5637348
       261        261    8054114
       261        261    8495879
       261        261    9482301
       261        261    9710749
       261        261    9817298
       262        262     243281
       262        262     422658
       262        262     706958
       262        262     865652
       262        262     924276
       262        262    2873241
       262        262    3516180
       262        262    6733377
       262        262    7021819
       262        262    7143185
       262        262    7216299
       262        262    7586194
       262        262    8043584
       262        262    9163121
       262        262    9867106
       263        263    4641731
       263        263    5146164
       263        263    6107824
       263        263    6611643
       263        263    8162076
       263        263    8843242
       263        263    9659167
       264        264     519007
       264        264    3252701
       264        264    3512776
       264        264    3612088
       264        264    4167809
       264        264    4573491
       264        264    7787911
       264        264    8950453
       264        264    8957255
       264        264    9332076
       264        264    9590073
       264        264    9798635
       265        265     969347
       265        265    1650896
       265        265    2519664
       265        265    2562158
       265        265    3159236
       265        265    4509207
       265        265    5940630
       265        265    5962281
       265        265    7090502
       265        265    7860355
       265        265    8541748
       265        265    9056360
       266        266     477007
       266        266    3771538
       266        266    4864868
       266        266    5104207
       266        266    6703678
       266        266    7298086
       266        266    7668108
       266        266    8854193
       266        266    9163121
       266        266    9310318
       266        266    9867106
       266        266    9903158
       266        266    9919866
       267        267     519007
       267        267    1072937
       267        267    2450631
       267        267    2557731
       267        267    3043002
       267        267    4254801
       267        267    4470855
       267        267    4700013
       267        267    6383984
       267        267    8269407
       267        267    8500608
       267        267    9835561
       268        268     305990
       268        268    2032044
       268        268    6302530
       268        268    7298386
       268        268    7922642
       268        268    8185016
       268        268    9384693
       268        268    9564562
       268        268    9889679
       269        269    2922749
       269        269    5122229
       269        269    5147734
       269        269    5273972
       269        269    5555992
       269        269    5944195
       269        269    7559231
       269        269    7699467
       269        269    9340065
       269        269    9673235
       270        270    1158189
       270        270    4831795
       270        270    4868166
       270        270    5235051
       270        270    6747510
       270        270    7699467
       270        270    7726391
       270        270    7836648
       270        270    9540883
       270        270    9817298
       271        271     582416
       271        271    1189992
       271        271    1395282
       271        271    2246297
       271        271    3198820
       271        271    3799186
       271        271    4372822
       271        271    4408096
       271        271    5909814
       271        271    8288259
       271        271    8299097
       272        272     652500
       272        272    1650896
       272        272    2025652
       272        272    2208294
       272        272    2562158
       272        272    4509207
       272        272    6316434
       272        272    7090502
       272        272    7289826
       272        272    7668108
       272        272    8559231
       272        272    8792966
       272        272    9609378
       273        273    1607835
       273        273    8015555
       273        273    9227021
       274        274     477007
       274        274    1158189
       274        274    3544228
       274        274    4680901
       274        274    4864868
       274        274    5104207
       274        274    5235051
       274        274    7298086
       274        274    7668108
       274        274    8854193
       275        275     375772
       275        275    1325310
       275        275    3300137
       275        275    3327656
       275        275    3635162
       275        275    5122229
       275        275    6251379
       275        275    6535859
       275        275    8094554
       275        275    8849245
       275        275    9340065
       275        275    9750362
       276        276     939129
       276        276    1345545
       276        276    4340369
       276        276    5956364
       276        276    6062910
       276        276    6234787
       276        276    7021819
       276        276    7143185
       276        276    7425929
       276        276    8036062
       276        276    9163121
       276        276    9661339
       276        276    9867106
       277        277    1410666
       277        277    3445422
       277        277    3849023
       277        277    4460853
       277        277    4810285
       277        277    5040278
       277        277    5156051
       277        277    6342564
       277        277    7818855
       277        277    8285249
       277        277    9346024
       278        278     917940
       278        278    3658928
       278        278    3849023
       278        278    7647557
       278        278    8430533
       278        278    9346024
       279        279     969347
       279        279    1410666
       279        279    2519664
       279        279    3159236
       279        279    4460853
       279        279    5040278
       279        279    5940630
       279        279    5962281
       279        279    6342564
       279        279    7860355
       279        279    8541748
       279        279    9056360
       280        280    1199701
       280        280    3598614
       280        280    3978657
       280        280    4526802
       280        280    6062683
       280        280    6193090
       280        280    6608545
       280        280    6803838
       280        280    9184768
       280        280    9386362
       281        281     257150
       281        281    1464367
       281        281    2378111
       281        281    3254407
       281        281    5067054
       281        281    6517305
       281        281    7924168
       281        281    7989724
       282        282    1192809
       282        282    1410666
       282        282    2276715
       282        282    4460853
       282        282    4629334
       282        282    5040278
       282        282    6087878
       282        282    6342564
       282        282    8150021
       282        282    8405046
       283        283    3036481
       283        283    3265717
       283        283    3849023
       283        283    4641731
       283        283    5146164
       283        283    5149575
       283        283    6420452
       283        283    6611643
       283        283    9346024
       284        284     875724
       284        284    1624599
       284        284    1671752
       284        284    2302844
       284        284    3119860
       284        284    4385284
       284        284    5680669
       284        284    6213056
       284        284    6566917
       284        284    7142204
       284        284    8653067
       284        284    9550749
       285        285    2125211
       285        285    2641668
       285        285    3741380
       285        285    8019636
       285        285    8358595
       286        286      74511
       286        286     265444
       286        286    1318687
       286        286    1335504
       286        286    4694326
       286        286    4697645
       286        286    4801259
       286        286    6414201
       286        286    6857715
       286        286    9343673
       287        287    2922749
       287        287    4436309
       287        287    4641731
       287        287    5146164
       287        287    5147734
       287        287    5555992
       287        287    5653106
       287        287    6611643
       287        287    8819211
       288        288     266588
       288        288     969347
       288        288    2125211
       288        288    2519664
       288        288    2641668
       288        288    3159236
       288        288    4591446
       288        288    5702560
       288        288    5940630
       288        288    5962281
       288        288    6107824
       288        288    7860355
       288        288    8541748
       288        288    8738143
       288        288    8843242
       288        288    9056360
       288        288    9659167
       289        289     564298
       289        289    2543105
       289        289    3741380
       289        289    3849023
       289        289    4810285
       289        289    5156051
       289        289    5945370
       289        289    6297224
       289        289    7942267
       289        289    8019636
       289        289    8358595
       289        289    9346024
       290        290    1468294
       290        290    3821869
       290        290    6107824
       290        290    6248059
       290        290    8843242
       290        290    9659167
       291        291     519007
       291        291    2208294
       291        291    2276715
       291        291    3154507
       291        291    4633468
       291        291    8792966
       291        291    9962313
       292        292     875724
       292        292    1008425
       292        292    1624599
       292        292    2002245
       292        292    2276715
       292        292    4081353
       292        292    5680669
       292        292    5944195
       292        292    7559231
       292        292    8150021
       293        293    1204725
       293        293    1530044
       293        293    1731843
       293        293    2251185
       293        293    2995345
       293        293    4624529
       293        293    6135695
       293        293    7668108
       293        293    7707520
       293        293    8411386
       293        293    8430533
       293        293    9436501
       293        293    9934607
       294        294     879619
       294        294    1607835
       294        294    2125211
       294        294    2641668
       294        294    3683732
       294        294    3849023
       294        294    3858279
       294        294    3909590
       294        294    4043385
       294        294    4221562
       294        294    5006531
       294        294    5145379
       294        294    6249996
       294        294    6316434
       294        294    8559231
       294        294    8694856
       294        294    9144640
       294        294    9489898
       295        295    1468294
       295        295    5803354
       295        295    6472773
       295        295    9903158
       295        295    9919866
       296        296     908908
       296        296    3155711
       296        296    3605088
       296        296    4391428
       296        296    5566811
       296        296    6634166
       296        296    8858546
       296        296    9368710
       296        296    9453579
       296        296    9543366
       297        297    2159571
       297        297    6165708
       297        297    6375308
       297        297    7845220
       298        298     205373
       298        298     317494
       298        298    5919461
       298        298    5928992
       298        298    7986866
       298        298    9294371
       299        299     769425
       299        299    1345545
       299        299    1647759
       299        299    3265717
       299        299    3365500
       299        299    4022816
       299        299    4291060
       299        299    5149575
       299        299    5157717
       299        299    6454855
       299        299    9747887
       300        300    1011862
       300        300    1468294
       300        300    2072738
       300        300    3741380
       300        300    4391428
       300        300    4601969
       300        300    5877029
       300        300    6624695
       300        300    8019636
       300        300    8358595
       300        300    9453579
       300        300    9524295
       301        301    3520728
       301        301    6221718
       301        301    6467661
       301        301    9885003
       302        302     481097
       302        302    1335504
       302        302    3714305
       302        302    4460853
       302        302    4553156
       302        302    5273972
       302        302    5392776
       302        302    6165708
       302        302    6396603
       302        302    7899168
       302        302    8806545
       302        302    9673235
       303        303     422658
       303        303     477007
       303        303     877069
       303        303     924276
       303        303    4110228
       303        303    4864868
       303        303    5104207
       303        303    6300974
       303        303    6733377
       303        303    7298086
       303        303    7668108
       303        303    8854193
       303        303    9566729
       303        303    9661339
       304        304     257150
       304        304     589303
       304        304    1464367
       304        304    1748767
       304        304    1860732
       304        304    2302844
       304        304    3154507
       304        304    4385284
       304        304    5067054
       304        304    6954518
       304        304    7142204
       304        304    7924168
       304        304    8939533
       304        304    9550749
       305        305     253125
       305        305     652500
       305        305    3043273
       305        305    3849023
       305        305    5363361
       305        305    7781294
       305        305    8927740
       305        305    8976229
       305        305    9346024
       306        306    1530044
       306        306    2251185
       306        306    2995345
       306        306    6135695
       306        306    6767666
       306        306    7224971
       306        306    7707520
       306        306    9436501
       307        307     154675
       307        307    1067064
       307        307    1410666
       307        307    2378426
       307        307    2437628
       307        307    3252701
       307        307    3612088
       307        307    4167809
       307        307    4460853
       307        307    5040278
       307        307    5400142
       307        307    6342564
       307        307    7000535
       307        307    8950453
       307        307    9030050
       307        307    9043350
       308        308    3849023
       308        308    4438557
       308        308    6452311
       309        309     769425
       309        309    1099685
       309        309    3365500
       309        309    3644791
       309        309    3733553
       309        309    6454855
       309        309    7312403
       309        309    8376714
       309        309    9646605
       310        310    3858279
       310        310    6080932
       310        310    7942267
       310        310    8162076
       310        310    8247566
       310        310    8694856
       311        311      74511
       311        311     237334
       311        311    1435094
       311        311    1933436
       311        311    3683732
       311        311    4396992
       311        311    5145379
       311        311    6576157
       311        311    8006303
       311        311    8766093
       311        311    9343673
       311        311    9890949
       312        312    2105527
       312        312    3265249
       312        312    4425430
       312        312    4574896
       312        312    5618684
       312        312    6249996
       312        312    8827280
       312        312    9489898
       313        313     587924
       313        313     830730
       313        313    1539780
       313        313    1647759
       313        313    1671752
       313        313    2443023
       313        313    2990125
       313        313    3265717
       313        313    3884739
       313        313    4291060
       313        313    5149575
       313        313    6062683
       313        313    7668108
       313        313    9223996
       314        314    2437628
       314        314    3520728
       314        314    5803354
       314        314    6221718
       314        314    6467661
       314        314    6472773
       314        314    6767666
       314        314    9214534
       314        314    9446803
       315        315     899868
       315        315    1189992
       315        315    1204725
       315        315    1731843
       315        315    3045414
       315        315    3327656
       315        315    4889516
       315        315    5403563
       315        315    5909814
       315        315    6535859
       315        315    7482803
       315        315    8288259
       315        315    8411386
       315        315    8430533
       315        315    8677445
       315        315    9901555
       316        316    2383124
       316        316    7089769
       317        317    1551765
       317        317    1983823
       317        317    3207155
       317        317    3426819
       317        317    4700013
       317        317    5273972
       317        317    7442588
       317        317    8269407
       317        317    8591113
       317        317    9081730
       317        317    9673235
       318        318     391168
       318        318    2475849
       318        318    4266141
       318        318    5363361
       318        318    6102084
       318        318    6965336
       318        318    7451474
       318        318    7690175
       318        318    9466083
       319        319    2475849
       319        319    3589430
       319        319    4107005
       319        319    5513784
       319        319    6608545
       319        319    7451474
       319        319    8405046
       320        320     399723
       320        320    1748767
       320        320    2383124
       320        320    3540785
       320        320    4553156
       320        320    5432046
       320        320    7089769
       320        320    7485355
       320        320    7586194
       320        320    7924168
       321        321     266588
       321        321    4338993
       321        321    5122229
       321        321    5392776
       321        321    5702560
       321        321    8162076
       321        321    8553127
       322        322      20254
       322        322    2208294
       322        322    2339559
       322        322    3210508
       322        322    3243187
       322        322    5148489
       322        322    5426650
       322        322    6441487
       322        322    7668108
       322        322    8075785
       322        322    8792966
       322        322    9527981
       323        323     668075
       323        323     944795
       324        324    3070681
       324        324    4435223
       324        324    5141972
       324        324    7552513
       324        324    7668108
       324        324    9519922
       325        325     782585
       325        325    2358636
       325        325    3043002
       325        325    3113676
       325        325    7023631
       325        325    7696213
       325        325    8358595
       325        325    9710749
       325        325    9835561
       326        326     375772
       326        326     782585
       326        326    3635162
       326        326    5639402
       326        326    6316434
       326        326    7377897
       326        326    8094554
       326        326    8559231
       326        326    9189489
       326        326    9750362
       327        327     865652
       327        327    2873241
       327        327    3445422
       327        327    6107824
       327        327    7586194
       327        327    7818855
       327        327    8285249
       327        327    8843242
       327        327    9659167
       328        328    1063944
       328        328    2173800
       328        328    2174173
       328        328    2390353
       328        328    2653201
       328        328    4910563
       328        328    6813857
       328        328    7607295
       328        328    8837155
       329        329     481097
       329        329     519007
       329        329    3540785
       329        329    3714305
       329        329    4553156
       329        329    6396603
       329        329    7485355
       329        329    7899168
       329        329    8792966
       330        330    3520728
       330        330    3544228
       330        330    3704975
       330        330    4679849
       330        330    5149575
       330        330    6221718
       330        330    6279078
       330        330    6467661
       330        330    7493456
       330        330    7699467
       330        330    7749502
       330        330    8547708
       330        330    9847414
       330        330    9885003
       330        330    9931508
       331        331     981232
       331        331    1137183
       331        331    2269245
       331        331    2418903
       331        331    3119860
       331        331    4547033
       331        331    5681120
       331        331    6213056
       331        331    6738417
       331        331    6976631
       331        331    7021819
       331        331    7143185
       331        331    7217524
       331        331    7510992
       331        331    7699467
       331        331    8653067
       331        331    9163121
       331        331    9867106
       331        331    9927060
       332        332    2922749
       332        332    4450791
       332        332    5147734
       332        332    5555992
       332        332    5692282
       332        332    6080932
       332        332    6868778
       332        332    8247566
       333        333    2204378
       333        333    4408096
       333        333    6619487
       333        333    7555785
       333        333    7904595
       333        333    7942267
       333        333    8852407
       334        334     427346
       334        334     657480
       334        334     734601
       334        334    2204378
       334        334    3569299
       334        334    4199845
       334        334    4437203
       334        334    4485094
       334        334    5667140
       334        334    6559867
       334        334    6619487
       334        334    7466511
       334        334    7845220
       334        334    7854112
       334        334    7904595
       334        334    8304354
       334        334    8852407
       335        335     879619
       335        335    2437628
       335        335    3909590
       335        335    4221562
       335        335    4664314
       335        335    5006531
       335        335    7861097
       335        335    9144640
       335        335    9214534
       336        336    1668584
       336        336    2967869
       336        336    5378369
       336        336    6379352
       336        336    9389815
       337        337     830730
       337        337    1325459
       337        337    1410666
       337        337    2162862
       337        337    4460853
       337        337    5040278
       337        337    6062683
       337        337    6342564
       338        338     865652
       338        338    1551765
       338        338    4601969
       338        338    4700013
       338        338    6619487
       338        338    7586194
       338        338    7904595
       338        338    8244425
       338        338    8269407
       338        338    8852407
       339        339     346082
       339        339    1551765
       339        339    1731843
       339        339    4700013
       339        339    5840980
       339        339    8269407
       339        339    8411386
       339        339    8971732
       339        339    9030050
       340        340    4560119
       340        340    4574896
       340        340    6302530
       340        340    7298386
       340        340    7691059
       340        340    7922642
       340        340    8827280
       340        340    9661339
       341        341     657480
       341        341     734601
       341        341    2159571
       341        341    4437203
       341        341    6375308
       341        341    7220239
       341        341    7845220
       341        341    8304354
       342        342    3327656
       342        342    4142625
       342        342    4601672
       342        342    6665226
       342        342    7854112
       342        342    9260359
       342        342    9709506
       343        343      20254
       343        343    1204725
       343        343    2339559
       343        343    2475849
       343        343    3043002
       343        343    3658928
       343        343    5148489
       343        343    7359494
       343        343    7451474
       343        343    8411386
       343        343    8430533
       343        343    9149787
       343        343    9835561
       344        344     923877
       344        344    1330674
       344        344    3305953
       344        344    4241366
       344        344    4343154
       344        344    5637348
       344        344    7151693
       344        344    9482301
       345        345     692000
       345        345    1983823
       345        345    3207155
       345        345    3426819
       345        345    3801387
       345        345    4114200
       345        345    6165708
       345        345    7394277
       345        345    7442588
       345        345    9081730
       345        345    9903158
       346        346     440787
       346        346    1410666
       346        346    3348838
       346        346    3978657
       346        346    4460853
       346        346    5040278
       346        346    5680669
       346        346    6342564
       346        346    6609486
       346        346    7709848
       346        346    8403369
       346        346    8510819
       347        347     762581
       347        347    1607835
       347        347    7000535
       347        347    8015555
       347        347    8611689
       347        347    9043350
       347        347    9227021
       347        347    9250604
       348        348    3054240
       348        348    3858279
       348        348    4536650
       348        348    5302972
       348        348    7359494
       349        349    3243187
       349        349    3617088
       349        349    5004204
       349        349    6932487
       349        349    8269407
       350        350     375772
       350        350     389547
       350        350    2390611
       350        350    3827532
       350        350    6851650
       350        350    7902239
       350        350    8362967
       350        350    9049611
       350        350    9189489
       350        350    9931508
       351        351    2125211
       351        351    2641668
       351        351    3070681
       351        351    5141972
       351        351    5363361
       351        351    7552513
       351        351    7781294
       351        351    9519922
       352        352     265444
       352        352     720154
       352        352    1335504
       352        352    2530894
       352        352    3704975
       352        352    4694326
       352        352    5872053
       352        352    6414201
       352        352    7143185
       352        352    7699467
       352        352    7749502
       352        352    8547708
       352        352    9163121
       352        352    9847414
       352        352    9867106
       353        353    1607835
       353        353    2204378
       353        353    6619487
       353        353    7904595
       353        353    8015555
       353        353    8852407
       353        353    9227021
       353        353    9250604
       354        354    1345545
       354        354    4266141
       354        354    6102084
       354        354    6965336
       354        354    7690175
       354        354    9747887
       355        355      74511
       355        355     632008
       355        355     632733
       355        355    2358636
       355        355    3113676
       355        355    4633468
       355        355    5402955
       355        355    7696213
       355        355    7762072
       355        355    8358595
       355        355    9343673
       356        356     519007
       356        356     723795
       356        356    8145157
       356        356    8269407
       356        356    9332076
       356        356    9798635
       357        357     213553
       357        357     225398
       357        357    4152500
       357        357    4425430
       357        357    5188912
       357        357    5458500
       357        357    6104826
       357        357    6150853
       357        357    6397039
       357        357    7668108
       357        357    8176685
       358        358    2358636
       358        358    3113676
       358        358    7696213
       358        358    8358595
       359        359     587924
       359        359     830730
       359        359    1325459
       359        359    2162862
       359        359    2443023
       359        359    6062683
       360        360    1410666
       360        360    1983823
       360        360    3207155
       360        360    3426819
       360        360    4460853
       360        360    5040278
       360        360    6342564
       360        360    7442588
       360        360    9081730
       361        361      74511
       361        361     632008
       361        361    2204378
       361        361    2450631
       361        361    2712802
       361        361    2967869
       361        361    4254801
       361        361    5402955
       361        361    6619487
       361        361    6767666
       361        361    7762072
       361        361    7904595
       361        361    8852407
       361        361    9343673
       362        362     375772
       362        362    1468294
       362        362    3635162
       362        362    5363361
       362        362    6664215
       362        362    8094554
       362        362    9098239
       362        362    9189489
       362        362    9750362
       363        363    2173800
       363        363    2174173
